[2025-03-29 01:26:22] DEBUG: START: i20 for model 'llama3.2'
[2025-03-29 01:26:27] DEBUG: END: i20 for model 'llama3.2'
[2025-03-29 01:26:27] DEBUG: START: i21 for model 'llama3.2'
[2025-03-29 01:26:28] DEBUG: END: i21 for model 'llama3.2'
[2025-03-29 01:26:28] DEBUG: START: i22 for model 'llama3.2'
[2025-03-29 01:26:30] DEBUG: END: i22 for model 'llama3.2'
[2025-03-29 01:26:30] DEBUG: START: i23 for model 'llama3.2'
[2025-03-29 01:26:33] DEBUG: END: i23 for model 'llama3.2'
[2025-03-29 01:26:33] DEBUG: START: i24 for model 'llama3.2'
[2025-03-29 01:26:36] DEBUG: END: i24 for model 'llama3.2'
[2025-03-29 01:26:36] DEBUG: START: i25 for model 'llama3.2'
[2025-03-29 01:26:38] DEBUG: END: i25 for model 'llama3.2'
[2025-03-29 01:26:38] DEBUG: START: i26 for model 'llama3.2'
[2025-03-29 01:26:39] DEBUG: END: i26 for model 'llama3.2'
[2025-03-29 01:26:39] DEBUG: START: i27 for model 'llama3.2'
[2025-03-29 01:26:41] DEBUG: END: i27 for model 'llama3.2'
[2025-03-29 01:26:41] DEBUG: START: i28 for model 'llama3.2'
[2025-03-29 01:26:43] DEBUG: END: i28 for model 'llama3.2'
[2025-03-29 01:26:43] DEBUG: START: i29 for model 'llama3.2'
[2025-03-29 01:26:44] DEBUG: END: i29 for model 'llama3.2'
[2025-03-29 01:26:44] DEBUG: START: i30 for model 'llama3.2'
[2025-03-29 01:26:46] DEBUG: END: i30 for model 'llama3.2'
[2025-03-29 01:26:46] DEBUG: START: i31 for model 'llama3.2'
[2025-03-29 01:26:47] DEBUG: END: i31 for model 'llama3.2'
[2025-03-29 01:26:47] DEBUG: START: i32 for model 'llama3.2'
[2025-03-29 01:26:49] DEBUG: END: i32 for model 'llama3.2'
[2025-03-29 01:26:49] DEBUG: START: i33 for model 'llama3.2'
[2025-03-29 01:26:50] DEBUG: END: i33 for model 'llama3.2'
[2025-03-29 01:26:50] DEBUG: START: i34 for model 'llama3.2'
[2025-03-29 01:26:54] DEBUG: END: i34 for model 'llama3.2'
[2025-03-29 01:26:54] DEBUG: START: i35 for model 'llama3.2'
[2025-03-29 01:26:56] DEBUG: END: i35 for model 'llama3.2'
[2025-03-29 01:26:56] DEBUG: START: i36 for model 'llama3.2'
[2025-03-29 01:26:57] DEBUG: END: i36 for model 'llama3.2'
[2025-03-29 01:26:57] DEBUG: START: i37 for model 'llama3.2'
[2025-03-29 01:26:59] DEBUG: END: i37 for model 'llama3.2'
[2025-03-29 01:26:59] DEBUG: START: i38 for model 'llama3.2'
[2025-03-29 01:27:02] DEBUG: END: i38 for model 'llama3.2'
[2025-03-29 01:27:02] DEBUG: START: i39 for model 'llama3.2'
[2025-03-29 01:27:05] DEBUG: END: i39 for model 'llama3.2'
[2025-03-29 01:27:05] DEBUG: START: i40 for model 'llama3.2'
[2025-03-29 01:27:06] DEBUG: END: i40 for model 'llama3.2'
[2025-03-29 01:27:06] DEBUG: START: i41 for model 'llama3.2'
[2025-03-29 01:27:13] DEBUG: END: i41 for model 'llama3.2'
[2025-03-29 01:27:13] DEBUG: START: i42 for model 'llama3.2'
[2025-03-29 01:27:18] DEBUG: END: i42 for model 'llama3.2'
[2025-03-29 01:27:18] DEBUG: START: i43 for model 'llama3.2'
[2025-03-29 01:27:19] DEBUG: END: i43 for model 'llama3.2'
[2025-03-29 01:27:19] DEBUG: START: i44 for model 'llama3.2'
[2025-03-29 01:27:20] DEBUG: END: i44 for model 'llama3.2'
[2025-03-29 01:27:20] DEBUG: START: i45 for model 'llama3.2'
[2025-03-29 01:27:22] DEBUG: END: i45 for model 'llama3.2'
[2025-03-29 01:27:22] DEBUG: START: i46 for model 'llama3.2'
[2025-03-29 01:27:25] DEBUG: END: i46 for model 'llama3.2'
[2025-03-29 01:27:25] DEBUG: START: i47 for model 'llama3.2'
[2025-03-29 01:27:27] DEBUG: END: i47 for model 'llama3.2'
[2025-03-29 01:27:27] DEBUG: START: i48 for model 'llama3.2'
[2025-03-29 01:27:29] DEBUG: END: i48 for model 'llama3.2'
[2025-03-29 01:27:29] DEBUG: START: i49 for model 'llama3.2'
[2025-03-29 01:27:30] DEBUG: END: i49 for model 'llama3.2'
[2025-03-29 01:27:30] DEBUG: START: i50 for model 'llama3.2'
[2025-03-29 01:27:32] DEBUG: END: i50 for model 'llama3.2'
[2025-03-29 01:27:32] DEBUG: START: i51 for model 'llama3.2'
[2025-03-29 01:27:34] DEBUG: END: i51 for model 'llama3.2'
[2025-03-29 01:27:34] DEBUG: START: i52 for model 'llama3.2'
[2025-03-29 01:27:36] DEBUG: END: i52 for model 'llama3.2'
[2025-03-29 01:27:36] DEBUG: START: i53 for model 'llama3.2'
[2025-03-29 01:27:37] DEBUG: END: i53 for model 'llama3.2'
[2025-03-29 01:27:37] DEBUG: START: i54 for model 'llama3.2'
[2025-03-29 01:27:38] DEBUG: END: i54 for model 'llama3.2'
[2025-03-29 01:27:38] DEBUG: START: i55 for model 'llama3.2'
[2025-03-29 01:27:40] DEBUG: END: i55 for model 'llama3.2'
[2025-03-29 01:27:40] DEBUG: START: i56 for model 'llama3.2'
[2025-03-29 01:27:42] DEBUG: END: i56 for model 'llama3.2'
[2025-03-29 01:27:42] DEBUG: START: i57 for model 'llama3.2'
[2025-03-29 01:27:43] DEBUG: END: i57 for model 'llama3.2'
[2025-03-29 01:27:43] DEBUG: START: i58 for model 'llama3.2'
[2025-03-29 01:27:45] DEBUG: END: i58 for model 'llama3.2'
[2025-03-29 01:27:45] DEBUG: START: i59 for model 'llama3.2'
[2025-03-29 01:27:46] DEBUG: END: i59 for model 'llama3.2'
[2025-03-29 01:27:46] DEBUG: START: i60 for model 'llama3.2'
[2025-03-29 01:27:48] DEBUG: END: i60 for model 'llama3.2'
[2025-03-29 01:27:48] DEBUG: START: i61 for model 'llama3.2'
[2025-03-29 01:27:50] DEBUG: END: i61 for model 'llama3.2'
[2025-03-29 01:27:50] DEBUG: START: i62 for model 'llama3.2'
[2025-03-29 01:27:52] DEBUG: END: i62 for model 'llama3.2'
[2025-03-29 01:27:52] DEBUG: START: i63 for model 'llama3.2'
[2025-03-29 01:27:55] DEBUG: END: i63 for model 'llama3.2'
[2025-03-29 01:27:55] DEBUG: START: i64 for model 'llama3.2'
[2025-03-29 01:27:57] DEBUG: END: i64 for model 'llama3.2'
[2025-03-29 01:27:57] DEBUG: START: i65 for model 'llama3.2'
[2025-03-29 01:27:59] DEBUG: END: i65 for model 'llama3.2'
[2025-03-29 01:27:59] DEBUG: START: i66 for model 'llama3.2'
[2025-03-29 01:28:00] DEBUG: END: i66 for model 'llama3.2'
[2025-03-29 01:28:00] DEBUG: START: i67 for model 'llama3.2'
[2025-03-29 01:28:02] DEBUG: END: i67 for model 'llama3.2'
[2025-03-29 01:28:02] DEBUG: START: i68 for model 'llama3.2'
[2025-03-29 01:28:04] DEBUG: END: i68 for model 'llama3.2'
[2025-03-29 01:28:04] DEBUG: START: i69 for model 'llama3.2'
[2025-03-29 01:28:06] DEBUG: END: i69 for model 'llama3.2'
[2025-03-29 01:28:06] DEBUG: START: i70 for model 'llama3.2'
[2025-03-29 01:28:10] DEBUG: END: i70 for model 'llama3.2'
[2025-03-29 01:28:10] DEBUG: START: i71 for model 'llama3.2'
[2025-03-29 01:28:11] DEBUG: END: i71 for model 'llama3.2'
[2025-03-29 01:28:12] DEBUG: START: i72 for model 'llama3.2'
[2025-03-29 01:28:13] DEBUG: END: i72 for model 'llama3.2'
[2025-03-29 01:28:13] DEBUG: START: i73 for model 'llama3.2'
[2025-03-29 01:28:16] DEBUG: END: i73 for model 'llama3.2'
[2025-03-29 01:28:16] DEBUG: START: i74 for model 'llama3.2'
[2025-03-29 01:28:17] DEBUG: END: i74 for model 'llama3.2'
[2025-03-29 01:28:17] DEBUG: START: i75 for model 'llama3.2'
[2025-03-29 01:28:19] DEBUG: END: i75 for model 'llama3.2'
[2025-03-29 01:28:19] DEBUG: START: i76 for model 'llama3.2'
[2025-03-29 01:28:20] DEBUG: END: i76 for model 'llama3.2'
[2025-03-29 01:28:20] DEBUG: START: i77 for model 'llama3.2'
[2025-03-29 01:28:22] DEBUG: END: i77 for model 'llama3.2'
[2025-03-29 01:28:22] DEBUG: START: i78 for model 'llama3.2'
[2025-03-29 01:28:23] DEBUG: END: i78 for model 'llama3.2'
[2025-03-29 01:28:23] DEBUG: START: i79 for model 'llama3.2'
[2025-03-29 01:28:25] DEBUG: END: i79 for model 'llama3.2'
[2025-03-29 01:28:25] DEBUG: START: i80 for model 'llama3.2'
[2025-03-29 01:28:27] DEBUG: END: i80 for model 'llama3.2'
[2025-03-29 01:28:27] DEBUG: START: i81 for model 'llama3.2'
[2025-03-29 01:28:30] DEBUG: END: i81 for model 'llama3.2'
[2025-03-29 01:28:30] DEBUG: START: i82 for model 'llama3.2'
[2025-03-29 01:28:32] DEBUG: END: i82 for model 'llama3.2'
[2025-03-29 01:28:32] DEBUG: START: i83 for model 'llama3.2'
[2025-03-29 01:28:33] DEBUG: END: i83 for model 'llama3.2'
[2025-03-29 01:28:33] DEBUG: START: i84 for model 'llama3.2'
[2025-03-29 01:28:35] DEBUG: END: i84 for model 'llama3.2'
[2025-03-29 01:28:35] DEBUG: START: i85 for model 'llama3.2'
[2025-03-29 01:28:37] DEBUG: END: i85 for model 'llama3.2'
[2025-03-29 01:28:37] DEBUG: START: i86 for model 'llama3.2'
[2025-03-29 01:28:39] DEBUG: END: i86 for model 'llama3.2'
[2025-03-29 01:28:39] DEBUG: START: i87 for model 'llama3.2'
[2025-03-29 01:28:40] DEBUG: END: i87 for model 'llama3.2'
[2025-03-29 01:28:40] DEBUG: START: i88 for model 'llama3.2'
[2025-03-29 01:28:42] DEBUG: END: i88 for model 'llama3.2'
[2025-03-29 01:28:42] DEBUG: START: i89 for model 'llama3.2'
[2025-03-29 01:28:44] DEBUG: END: i89 for model 'llama3.2'
[2025-03-29 01:28:44] DEBUG: START: i90 for model 'llama3.2'
[2025-03-29 01:28:48] DEBUG: END: i90 for model 'llama3.2'
[2025-03-29 01:28:48] DEBUG: START: i91 for model 'llama3.2'
[2025-03-29 01:28:50] DEBUG: END: i91 for model 'llama3.2'
[2025-03-29 01:28:50] DEBUG: START: i92 for model 'llama3.2'
[2025-03-29 01:28:52] DEBUG: END: i92 for model 'llama3.2'
[2025-03-29 01:28:52] DEBUG: START: i93 for model 'llama3.2'
[2025-03-29 01:28:53] DEBUG: END: i93 for model 'llama3.2'
[2025-03-29 01:28:53] DEBUG: START: i94 for model 'llama3.2'
[2025-03-29 01:28:56] DEBUG: END: i94 for model 'llama3.2'
[2025-03-29 01:28:56] DEBUG: START: i95 for model 'llama3.2'
[2025-03-29 01:28:57] DEBUG: END: i95 for model 'llama3.2'
[2025-03-29 01:28:57] DEBUG: START: i96 for model 'llama3.2'
[2025-03-29 01:29:03] DEBUG: END: i96 for model 'llama3.2'
[2025-03-29 01:29:03] DEBUG: START: i97 for model 'llama3.2'
[2025-03-29 01:29:04] DEBUG: END: i97 for model 'llama3.2'
[2025-03-29 01:29:04] DEBUG: START: i98 for model 'llama3.2'
[2025-03-29 01:29:05] DEBUG: END: i98 for model 'llama3.2'
[2025-03-29 01:29:05] DEBUG: START: i99 for model 'llama3.2'
[2025-03-29 01:29:07] DEBUG: END: i99 for model 'llama3.2'
[2025-03-29 01:29:07] DEBUG: START: i100 for model 'llama3.2'
[2025-03-29 01:29:11] DEBUG: END: i100 for model 'llama3.2'
[2025-03-29 01:29:11] DEBUG: START: i101 for model 'llama3.2'
[2025-03-29 01:29:13] DEBUG: END: i101 for model 'llama3.2'
[2025-03-29 01:29:13] DEBUG: START: i102 for model 'llama3.2'
[2025-03-29 01:29:14] DEBUG: END: i102 for model 'llama3.2'
[2025-03-29 01:29:14] DEBUG: START: i103 for model 'llama3.2'
[2025-03-29 01:29:16] DEBUG: END: i103 for model 'llama3.2'
[2025-03-29 01:29:16] DEBUG: START: i104 for model 'llama3.2'
[2025-03-29 01:29:17] DEBUG: END: i104 for model 'llama3.2'
[2025-03-29 01:29:17] DEBUG: START: i105 for model 'llama3.2'
[2025-03-29 01:29:20] DEBUG: END: i105 for model 'llama3.2'
[2025-03-29 01:29:20] DEBUG: START: i106 for model 'llama3.2'
[2025-03-29 01:29:21] DEBUG: END: i106 for model 'llama3.2'
[2025-03-29 01:29:21] DEBUG: START: i107 for model 'llama3.2'
[2025-03-29 01:29:22] DEBUG: END: i107 for model 'llama3.2'
[2025-03-29 01:29:22] DEBUG: START: i108 for model 'llama3.2'
[2025-03-29 01:29:24] DEBUG: END: i108 for model 'llama3.2'
[2025-03-29 01:29:24] DEBUG: START: i109 for model 'llama3.2'
[2025-03-29 01:29:26] DEBUG: END: i109 for model 'llama3.2'
[2025-03-29 01:29:26] DEBUG: START: i110 for model 'llama3.2'
[2025-03-29 01:29:27] DEBUG: END: i110 for model 'llama3.2'
[2025-03-29 01:29:27] DEBUG: START: i111 for model 'llama3.2'
[2025-03-29 01:29:30] DEBUG: END: i111 for model 'llama3.2'
[2025-03-29 01:29:30] DEBUG: START: i112 for model 'llama3.2'
[2025-03-29 01:29:31] DEBUG: END: i112 for model 'llama3.2'
[2025-03-29 01:29:31] DEBUG: START: i113 for model 'llama3.2'
[2025-03-29 01:29:32] DEBUG: END: i113 for model 'llama3.2'
[2025-03-29 01:29:32] DEBUG: START: i114 for model 'llama3.2'
[2025-03-29 01:29:34] DEBUG: END: i114 for model 'llama3.2'
[2025-03-29 01:29:34] DEBUG: START: i115 for model 'llama3.2'
[2025-03-29 01:29:35] DEBUG: END: i115 for model 'llama3.2'
[2025-03-29 01:29:35] DEBUG: START: i116 for model 'llama3.2'
[2025-03-29 01:29:37] DEBUG: END: i116 for model 'llama3.2'
[2025-03-29 01:29:37] DEBUG: START: i117 for model 'llama3.2'
[2025-03-29 01:29:40] DEBUG: END: i117 for model 'llama3.2'
[2025-03-29 01:29:40] DEBUG: START: i118 for model 'llama3.2'
[2025-03-29 01:29:41] DEBUG: END: i118 for model 'llama3.2'
[2025-03-29 01:29:41] DEBUG: START: i119 for model 'llama3.2'
[2025-03-29 01:29:43] DEBUG: END: i119 for model 'llama3.2'
[2025-03-29 01:29:43] DEBUG: START: i120 for model 'llama3.2'
[2025-03-29 01:29:44] DEBUG: END: i120 for model 'llama3.2'
[2025-03-29 01:29:44] DEBUG: START: i121 for model 'llama3.2'
[2025-03-29 01:29:46] DEBUG: END: i121 for model 'llama3.2'
[2025-03-29 01:29:46] DEBUG: START: i122 for model 'llama3.2'
[2025-03-29 01:29:53] DEBUG: END: i122 for model 'llama3.2'
[2025-03-29 01:29:53] DEBUG: START: i123 for model 'llama3.2'
[2025-03-29 01:29:54] DEBUG: END: i123 for model 'llama3.2'
[2025-03-29 01:29:54] DEBUG: START: i124 for model 'llama3.2'
[2025-03-29 01:29:57] DEBUG: END: i124 for model 'llama3.2'
[2025-03-29 01:29:57] DEBUG: START: i125 for model 'llama3.2'
[2025-03-29 01:29:58] DEBUG: END: i125 for model 'llama3.2'
[2025-03-29 01:29:58] DEBUG: START: i126 for model 'llama3.2'
[2025-03-29 01:30:00] DEBUG: END: i126 for model 'llama3.2'
[2025-03-29 01:30:00] DEBUG: START: i127 for model 'llama3.2'
[2025-03-29 01:30:02] DEBUG: END: i127 for model 'llama3.2'
[2025-03-29 01:30:02] DEBUG: START: i128 for model 'llama3.2'
[2025-03-29 01:30:03] DEBUG: END: i128 for model 'llama3.2'
[2025-03-29 01:30:03] DEBUG: START: i129 for model 'llama3.2'
[2025-03-29 01:30:06] DEBUG: END: i129 for model 'llama3.2'
[2025-03-29 01:30:06] DEBUG: START: i130 for model 'llama3.2'
[2025-03-29 01:30:08] DEBUG: END: i130 for model 'llama3.2'
[2025-03-29 01:30:08] DEBUG: START: i131 for model 'llama3.2'
[2025-03-29 01:30:09] DEBUG: END: i131 for model 'llama3.2'
[2025-03-29 01:30:09] DEBUG: START: i132 for model 'llama3.2'
[2025-03-29 01:30:13] DEBUG: END: i132 for model 'llama3.2'
[2025-03-29 01:30:13] DEBUG: START: i133 for model 'llama3.2'
[2025-03-29 01:30:15] DEBUG: END: i133 for model 'llama3.2'
[2025-03-29 01:30:15] DEBUG: START: i134 for model 'llama3.2'
[2025-03-29 01:30:17] DEBUG: END: i134 for model 'llama3.2'
[2025-03-29 01:30:17] DEBUG: START: i135 for model 'llama3.2'
[2025-03-29 01:30:18] DEBUG: END: i135 for model 'llama3.2'
[2025-03-29 01:30:18] DEBUG: START: i136 for model 'llama3.2'
[2025-03-29 01:30:20] DEBUG: END: i136 for model 'llama3.2'
[2025-03-29 01:30:20] DEBUG: START: i137 for model 'llama3.2'
[2025-03-29 01:30:27] DEBUG: END: i137 for model 'llama3.2'
[2025-03-29 01:30:27] DEBUG: START: i138 for model 'llama3.2'
[2025-03-29 01:30:32] DEBUG: END: i138 for model 'llama3.2'
[2025-03-29 01:30:32] DEBUG: START: i139 for model 'llama3.2'
[2025-03-29 01:30:34] DEBUG: END: i139 for model 'llama3.2'
[2025-03-29 01:30:34] DEBUG: START: i140 for model 'llama3.2'
[2025-03-29 01:30:37] DEBUG: END: i140 for model 'llama3.2'
[2025-03-29 01:30:37] DEBUG: START: i141 for model 'llama3.2'
[2025-03-29 01:30:39] DEBUG: END: i141 for model 'llama3.2'
[2025-03-29 01:30:39] DEBUG: START: i142 for model 'llama3.2'
[2025-03-29 01:30:40] DEBUG: END: i142 for model 'llama3.2'
[2025-03-29 01:30:40] DEBUG: START: i143 for model 'llama3.2'
[2025-03-29 01:30:44] DEBUG: END: i143 for model 'llama3.2'
[2025-03-29 01:30:44] DEBUG: START: i144 for model 'llama3.2'
[2025-03-29 01:30:47] DEBUG: END: i144 for model 'llama3.2'
[2025-03-29 01:30:47] DEBUG: START: i145 for model 'llama3.2'
[2025-03-29 01:30:48] DEBUG: END: i145 for model 'llama3.2'
[2025-03-29 01:30:48] DEBUG: START: i146 for model 'llama3.2'
[2025-03-29 01:30:51] DEBUG: END: i146 for model 'llama3.2'
[2025-03-29 01:30:51] DEBUG: START: i147 for model 'llama3.2'
[2025-03-29 01:30:52] DEBUG: END: i147 for model 'llama3.2'
[2025-03-29 01:30:52] DEBUG: START: i148 for model 'llama3.2'
[2025-03-29 01:30:56] DEBUG: END: i148 for model 'llama3.2'
[2025-03-29 01:30:56] DEBUG: START: i149 for model 'llama3.2'
[2025-03-29 01:30:58] DEBUG: END: i149 for model 'llama3.2'
[2025-03-29 01:30:58] DEBUG: START: i150 for model 'llama3.2'
[2025-03-29 01:30:59] DEBUG: END: i150 for model 'llama3.2'
[2025-03-29 01:30:59] DEBUG: START: i151 for model 'llama3.2'
[2025-03-29 01:31:02] DEBUG: END: i151 for model 'llama3.2'
[2025-03-29 01:31:02] DEBUG: START: i152 for model 'llama3.2'
[2025-03-29 01:31:03] DEBUG: END: i152 for model 'llama3.2'
[2025-03-29 01:31:03] DEBUG: START: i153 for model 'llama3.2'
[2025-03-29 01:31:05] DEBUG: END: i153 for model 'llama3.2'
[2025-03-29 01:31:05] DEBUG: START: i154 for model 'llama3.2'
[2025-03-29 01:31:10] DEBUG: END: i154 for model 'llama3.2'
[2025-03-29 01:31:10] DEBUG: START: i155 for model 'llama3.2'
[2025-03-29 01:31:11] DEBUG: END: i155 for model 'llama3.2'
[2025-03-29 01:31:11] DEBUG: START: i156 for model 'llama3.2'
[2025-03-29 01:31:13] DEBUG: END: i156 for model 'llama3.2'
[2025-03-29 01:31:13] DEBUG: START: i157 for model 'llama3.2'
[2025-03-29 01:31:14] DEBUG: END: i157 for model 'llama3.2'
[2025-03-29 01:31:14] DEBUG: START: i158 for model 'llama3.2'
[2025-03-29 01:31:16] DEBUG: END: i158 for model 'llama3.2'
[2025-03-29 01:31:16] DEBUG: START: i159 for model 'llama3.2'
[2025-03-29 01:31:17] DEBUG: END: i159 for model 'llama3.2'
[2025-03-29 01:31:17] DEBUG: START: i160 for model 'llama3.2'
[2025-03-29 01:31:20] DEBUG: END: i160 for model 'llama3.2'
[2025-03-29 01:31:20] DEBUG: START: i161 for model 'llama3.2'
[2025-03-29 01:31:23] DEBUG: END: i161 for model 'llama3.2'
[2025-03-29 01:31:23] DEBUG: START: i162 for model 'llama3.2'
[2025-03-29 01:31:24] DEBUG: END: i162 for model 'llama3.2'
[2025-03-29 01:31:24] DEBUG: START: i163 for model 'llama3.2'
[2025-03-29 01:31:27] DEBUG: END: i163 for model 'llama3.2'
[2025-03-29 01:31:27] DEBUG: START: i164 for model 'llama3.2'
[2025-03-29 01:31:28] DEBUG: END: i164 for model 'llama3.2'
[2025-03-29 01:31:29] INFO: Repairing with Model: mistral
[2025-03-29 01:31:29] DEBUG: START: i0 for model 'mistral'
[2025-03-29 01:31:45] DEBUG: END: i0 for model 'mistral'
[2025-03-29 01:31:45] DEBUG: START: i1 for model 'mistral'
[2025-03-29 01:31:52] DEBUG: END: i1 for model 'mistral'
[2025-03-29 01:31:52] DEBUG: START: i2 for model 'mistral'
[2025-03-29 01:32:03] DEBUG: END: i2 for model 'mistral'
[2025-03-29 01:32:03] DEBUG: START: i3 for model 'mistral'
[2025-03-29 01:32:10] DEBUG: END: i3 for model 'mistral'
[2025-03-29 01:32:10] DEBUG: START: i4 for model 'mistral'
[2025-03-29 01:32:20] DEBUG: END: i4 for model 'mistral'
[2025-03-29 01:32:20] DEBUG: START: i5 for model 'mistral'
[2025-03-29 01:32:29] DEBUG: END: i5 for model 'mistral'
[2025-03-29 01:32:29] DEBUG: START: i6 for model 'mistral'
[2025-03-29 01:32:38] DEBUG: END: i6 for model 'mistral'
[2025-03-29 01:32:38] DEBUG: START: i7 for model 'mistral'
[2025-03-29 01:32:47] DEBUG: END: i7 for model 'mistral'
[2025-03-29 01:32:47] DEBUG: START: i8 for model 'mistral'
[2025-03-29 01:32:57] DEBUG: END: i8 for model 'mistral'
[2025-03-29 01:32:57] DEBUG: START: i9 for model 'mistral'
[2025-03-29 01:33:06] DEBUG: END: i9 for model 'mistral'
[2025-03-29 01:33:06] DEBUG: START: i10 for model 'mistral'
[2025-03-29 01:33:13] DEBUG: END: i10 for model 'mistral'
[2025-03-29 01:33:13] DEBUG: START: i11 for model 'mistral'
[2025-03-29 01:33:20] DEBUG: END: i11 for model 'mistral'
[2025-03-29 01:33:20] DEBUG: START: i12 for model 'mistral'
[2025-03-29 01:33:29] DEBUG: END: i12 for model 'mistral'
[2025-03-29 01:33:29] DEBUG: START: i13 for model 'mistral'
[2025-03-29 01:33:37] DEBUG: END: i13 for model 'mistral'
[2025-03-29 01:33:37] DEBUG: START: i14 for model 'mistral'
[2025-03-29 01:33:45] DEBUG: END: i14 for model 'mistral'
[2025-03-29 01:33:45] DEBUG: START: i15 for model 'mistral'
[2025-03-29 01:33:54] DEBUG: END: i15 for model 'mistral'
[2025-03-29 01:33:54] DEBUG: START: i16 for model 'mistral'
[2025-03-29 01:34:04] DEBUG: END: i16 for model 'mistral'
[2025-03-29 01:34:04] DEBUG: START: i17 for model 'mistral'
[2025-03-29 01:34:10] DEBUG: END: i17 for model 'mistral'
[2025-03-29 01:34:10] DEBUG: START: i18 for model 'mistral'
[2025-03-29 01:34:17] DEBUG: END: i18 for model 'mistral'
[2025-03-29 01:34:17] DEBUG: START: i19 for model 'mistral'
[2025-03-29 01:34:25] DEBUG: END: i19 for model 'mistral'
[2025-03-29 01:34:25] DEBUG: START: i20 for model 'mistral'
[2025-03-29 01:34:32] DEBUG: END: i20 for model 'mistral'
[2025-03-29 01:34:32] DEBUG: START: i21 for model 'mistral'
[2025-03-29 01:34:38] DEBUG: END: i21 for model 'mistral'
[2025-03-29 01:34:38] DEBUG: START: i22 for model 'mistral'
[2025-03-29 01:34:45] DEBUG: END: i22 for model 'mistral'
[2025-03-29 01:34:45] DEBUG: START: i23 for model 'mistral'
[2025-03-29 01:34:53] DEBUG: END: i23 for model 'mistral'
[2025-03-29 01:34:53] DEBUG: START: i24 for model 'mistral'
[2025-03-29 01:35:01] DEBUG: END: i24 for model 'mistral'
[2025-03-29 01:35:01] DEBUG: START: i25 for model 'mistral'
[2025-03-29 01:35:10] DEBUG: END: i25 for model 'mistral'
[2025-03-29 01:35:10] DEBUG: START: i26 for model 'mistral'
[2025-03-29 01:35:17] DEBUG: END: i26 for model 'mistral'
[2025-03-29 01:35:17] DEBUG: START: i27 for model 'mistral'
[2025-03-29 01:35:23] DEBUG: END: i27 for model 'mistral'
[2025-03-29 01:35:23] DEBUG: START: i28 for model 'mistral'
